"name","command","attribute","endpoint","destination-id"
"electricalmeasurement","read","power-factor-phase-b","2","1"
"electricalmeasurement","read","average-rms-voltage-measurement-period-phase-b","2","1"
"electricalmeasurement","read","average-rms-over-voltage-counter-phase-b","2","1"
"electricalmeasurement","read","average-rms-under-voltage-counter-phase-b","2","1"
"electricalmeasurement","read","rms-extreme-over-voltage-period-phase-b","2","1"
"electricalmeasurement","read","rms-extreme-under-voltage-period-phase-b","2","1"
"electricalmeasurement","read","rms-voltage-sag-period-phase-b","2","1"
"electricalmeasurement","read","rms-voltage-swell-period-phase-b","2","1"
"electricalmeasurement","read","line-current-phase-c","2","1"
"electricalmeasurement","read","active-current-phase-c","2","1"
"electricalmeasurement","read","reactive-current-phase-c","2","1"
"electricalmeasurement","read","rms-voltage-phase-c","2","1"
"electricalmeasurement","read","rms-voltage-min-phase-c","2","1"
"electricalmeasurement","read","rms-voltage-max-phase-c","2","1"
"electricalmeasurement","read","rms-current-phase-c","2","1"
"electricalmeasurement","read","rms-current-min-phase-c","2","1"
"electricalmeasurement","read","rms-current-max-phase-c","2","1"
"electricalmeasurement","read","active-power-phase-c","2","1"
"electricalmeasurement","read","active-power-min-phase-c","2","1"
"electricalmeasurement","read","active-power-max-phase-c","2","1"
"electricalmeasurement","read","reactive-power-phase-c","2","1"
"electricalmeasurement","read","apparent-power-phase-c","2","1"
"electricalmeasurement","read","power-factor-phase-c","2","1"
"electricalmeasurement","read","average-rms-voltage-measurement-period-phase-c","2","1"
"electricalmeasurement","read","average-rms-over-voltage-counter-phase-c","2","1"
"electricalmeasurement","read","average-rms-under-voltage-counter-phase-c","2","1"
"electricalmeasurement","read","rms-extreme-over-voltage-period-phase-c","2","1"
"electricalmeasurement","read","rms-extreme-under-voltage-period-phase-c","2","1"
"electricalmeasurement","read","rms-voltage-sag-period-phase-c","2","1"
"electricalmeasurement","read","rms-voltage-swell-period-phase-c","2","1"
"electricalmeasurement","read","generated-command-list","2","1"
"electricalmeasurement","read","accepted-command-list","2","1"
"electricalmeasurement","read","event-list","2","1"
"electricalmeasurement","read","attribute-list","2","1"
"electricalmeasurement","read","feature-map","2","1"
"electricalmeasurement","read","cluster-revision","2","1"
"electricalmeasurement","write-by-id","","4","3"
"electricalmeasurement","force-write","measurement-type","3","2"
"electricalmeasurement","force-write","dc-voltage","3","2"
"electricalmeasurement","force-write","dc-voltage-min","3","2"
"electricalmeasurement","force-write","dc-voltage-max","3","2"
"electricalmeasurement","force-write","dc-current","3","2"
"electricalmeasurement","force-write","dc-current-min","3","2"
"electricalmeasurement","force-write","dc-current-max","3","2"
"electricalmeasurement","force-write","dc-power","3","2"
"electricalmeasurement","force-write","dc-power-min","3","2"
"electricalmeasurement","force-write","dc-power-max","3","2"
"electricalmeasurement","force-write","dc-voltage-multiplier","3","2"
"electricalmeasurement","force-write","dc-voltage-divisor","3","2"
"electricalmeasurement","force-write","dc-current-multiplier","3","2"
"electricalmeasurement","force-write","dc-current-divisor","3","2"
"electricalmeasurement","force-write","dc-power-multiplier","3","2"
"electricalmeasurement","force-write","dc-power-divisor","3","2"
"electricalmeasurement","force-write","ac-frequency","3","2"
"electricalmeasurement","force-write","ac-frequency-min","3","2"
"electricalmeasurement","force-write","ac-frequency-max","3","2"
"electricalmeasurement","force-write","neutral-current","3","2"
"electricalmeasurement","force-write","total-active-power","3","2"
"electricalmeasurement","force-write","total-reactive-power","3","2"
"electricalmeasurement","force-write","total-apparent-power","3","2"
"electricalmeasurement","force-write","measured1st-harmonic-current","3","2"
"electricalmeasurement","force-write","measured3rd-harmonic-current","3","2"
"electricalmeasurement","force-write","measured5th-harmonic-current","3","2"
"electricalmeasurement","force-write","measured7th-harmonic-current","3","2"
"electricalmeasurement","force-write","measured9th-harmonic-current","3","2"
"electricalmeasurement","force-write","measured11th-harmonic-current","3","2"
"electricalmeasurement","force-write","measured-phase1st-harmonic-current","3","2"
"electricalmeasurement","force-write","measured-phase3rd-harmonic-current","3","2"
"electricalmeasurement","force-write","measured-phase5th-harmonic-current","3","2"
"electricalmeasurement","force-write","measured-phase7th-harmonic-current","3","2"
"electricalmeasurement","force-write","measured-phase9th-harmonic-current","3","2"
"electricalmeasurement","force-write","measured-phase11th-harmonic-current","3","2"
"electricalmeasurement","force-write","ac-frequency-multiplier","3","2"
"electricalmeasurement","force-write","ac-frequency-divisor","3","2"
"electricalmeasurement","force-write","power-multiplier","3","2"
"electricalmeasurement","force-write","power-divisor","3","2"
"electricalmeasurement","force-write","harmonic-current-multiplier","3","2"
"electricalmeasurement","force-write","phase-harmonic-current-multiplier","3","2"
"electricalmeasurement","force-write","instantaneous-voltage","3","2"
"electricalmeasurement","force-write","instantaneous-line-current","3","2"
"electricalmeasurement","force-write","instantaneous-active-current","3","2"
"electricalmeasurement","force-write","instantaneous-reactive-current","3","2"
"electricalmeasurement","force-write","instantaneous-power","3","2"
"electricalmeasurement","force-write","rms-voltage","3","2"
"electricalmeasurement","force-write","rms-voltage-min","3","2"
"electricalmeasurement","force-write","rms-voltage-max","3","2"
"electricalmeasurement","force-write","rms-current","3","2"
"electricalmeasurement","force-write","rms-current-min","3","2"
"electricalmeasurement","force-write","rms-current-max","3","2"
"electricalmeasurement","force-write","active-power","3","2"
"electricalmeasurement","force-write","active-power-min","3","2"
"electricalmeasurement","force-write","active-power-max","3","2"
"electricalmeasurement","force-write","reactive-power","3","2"
"electricalmeasurement","force-write","apparent-power","3","2"
"electricalmeasurement","force-write","power-factor","3","2"
"electricalmeasurement","force-write","ac-voltage-multiplier","3","2"
"electricalmeasurement","force-write","ac-voltage-divisor","3","2"
"electricalmeasurement","force-write","ac-current-multiplier","3","2"
"electricalmeasurement","force-write","ac-current-divisor","3","2"
"electricalmeasurement","force-write","ac-power-multiplier","3","2"
"electricalmeasurement","force-write","ac-power-divisor","3","2"
"electricalmeasurement","force-write","voltage-overload","3","2"
"electricalmeasurement","force-write","current-overload","3","2"
"electricalmeasurement","force-write","ac-voltage-overload","3","2"
"electricalmeasurement","force-write","ac-current-overload","3","2"
"electricalmeasurement","force-write","ac-active-power-overload","3","2"
"electricalmeasurement","force-write","ac-reactive-power-overload","3","2"
"electricalmeasurement","force-write","average-rms-over-voltage","3","2"
"electricalmeasurement","force-write","average-rms-under-voltage","3","2"
"electricalmeasurement","force-write","rms-extreme-over-voltage","3","2"
"electricalmeasurement","force-write","rms-extreme-under-voltage","3","2"
"electricalmeasurement","force-write","rms-voltage-sag","3","2"
"electricalmeasurement","force-write","rms-voltage-swell","3","2"
"electricalmeasurement","force-write","line-current-phase-b","3","2"
"electricalmeasurement","force-write","active-current-phase-b","3","2"
"electricalmeasurement","force-write","reactive-current-phase-b","3","2"
"electricalmeasurement","force-write","rms-voltage-phase-b","3","2"
"electricalmeasurement","force-write","rms-voltage-min-phase-b","3","2"
"electricalmeasurement","force-write","rms-voltage-max-phase-b","3","2"
"electricalmeasurement","force-write","rms-current-phase-b","3","2"
"electricalmeasurement","force-write","rms-current-min-phase-b","3","2"
"electricalmeasurement","force-write","rms-current-max-phase-b","3","2"
"electricalmeasurement","force-write","active-power-phase-b","3","2"
"electricalmeasurement","force-write","active-power-min-phase-b","3","2"
"electricalmeasurement","force-write","active-power-max-phase-b","3","2"
"electricalmeasurement","force-write","reactive-power-phase-b","3","2"
"electricalmeasurement","force-write","apparent-power-phase-b","3","2"
"electricalmeasurement","force-write","power-factor-phase-b","3","2"
"electricalmeasurement","force-write","average-rms-voltage-measurement-period-phase-b","3","2"
"electricalmeasurement","force-write","average-rms-over-voltage-counter-phase-b","3","2"
"electricalmeasurement","force-write","average-rms-under-voltage-counter-phase-b","3","2"
"electricalmeasurement","force-write","rms-extreme-over-voltage-period-phase-b","3","2"
"electricalmeasurement","force-write","rms-extreme-under-voltage-period-phase-b","3","2"
"electricalmeasurement","force-write","rms-voltage-sag-period-phase-b","3","2"
"electricalmeasurement","force-write","rms-voltage-swell-period-phase-b","3","2"
"electricalmeasurement","force-write","line-current-phase-c","3","2"
"electricalmeasurement","force-write","active-current-phase-c","3","2"
"electricalmeasurement","force-write","reactive-current-phase-c","3","2"
"electricalmeasurement","force-write","rms-voltage-phase-c","3","2"
"electricalmeasurement","force-write","rms-voltage-min-phase-c","3","2"
"electricalmeasurement","force-write","rms-voltage-max-phase-c","3","2"
"electricalmeasurement","force-write","rms-current-phase-c","3","2"
"electricalmeasurement","force-write","rms-current-min-phase-c","3","2"
"electricalmeasurement","force-write","rms-current-max-phase-c","3","2"
"electricalmeasurement","force-write","active-power-phase-c","3","2"
"electricalmeasurement","force-write","active-power-min-phase-c","3","2"
"electricalmeasurement","force-write","active-power-max-phase-c","3","2"
"electricalmeasurement","force-write","reactive-power-phase-c","3","2"
"electricalmeasurement","force-write","apparent-power-phase-c","3","2"
"electricalmeasurement","force-write","power-factor-phase-c","3","2"
"electricalmeasurement","force-write","average-rms-voltage-measurement-period-phase-c","3","2"
"electricalmeasurement","force-write","average-rms-over-voltage-counter-phase-c","3","2"
"electricalmeasurement","force-write","average-rms-under-voltage-counter-phase-c","3","2"
"electricalmeasurement","force-write","rms-extreme-over-voltage-period-phase-c","3","2"
"electricalmeasurement","force-write","rms-extreme-under-voltage-period-phase-c","3","2"
"electricalmeasurement","force-write","rms-voltage-sag-period-phase-c","3","2"
"electricalmeasurement","force-write","rms-voltage-swell-period-phase-c","3","2"
"electricalmeasurement","force-write","generated-command-list","3","2"
"electricalmeasurement","force-write","accepted-command-list","3","2"
"electricalmeasurement","force-write","event-list","3","2"
"electricalmeasurement","force-write","attribute-list","3","2"
"electricalmeasurement","force-write","feature-map","3","2"
"electricalmeasurement","force-write","cluster-revision","3","2"
"electricalmeasurement","write","average-rms-voltage-measurement-period","3","2"
"electricalmeasurement","write","average-rms-under-voltage-counter","3","2"
"electricalmeasurement","write","rms-extreme-over-voltage-period","3","2"
"electricalmeasurement","write","rms-extreme-under-voltage-period","3","2"
"electricalmeasurement","write","rms-voltage-sag-period","3","2"
"electricalmeasurement","write","rms-voltage-swell-period","3","2"
"electricalmeasurement","write","overload-alarms-mask","3","2"
"electricalmeasurement","write","ac-overload-alarms-mask","3","2"
"electricalmeasurement","subscribe-by-id","","5","4"
"electricalmeasurement","subscribe","measurement-type","4","3"
"electricalmeasurement","subscribe","dc-voltage","4","3"
"electricalmeasurement","subscribe","dc-voltage-min","4","3"
"electricalmeasurement","subscribe","dc-voltage-max","4","3"
"electricalmeasurement","subscribe","dc-current","4","3"
"electricalmeasurement","subscribe","dc-current-min","4","3"
"electricalmeasurement","subscribe","dc-current-max","4","3"
"electricalmeasurement","subscribe","dc-power","4","3"
"electricalmeasurement","subscribe","dc-power-min","4","3"
"electricalmeasurement","subscribe","dc-power-max","4","3"
"electricalmeasurement","subscribe","dc-voltage-multiplier","4","3"
"electricalmeasurement","subscribe","dc-voltage-divisor","4","3"
"electricalmeasurement","subscribe","dc-current-multiplier","4","3"
"electricalmeasurement","subscribe","dc-current-divisor","4","3"
